sporder,RT,PUMA,SERIALNO,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
2,P,02000,215084,1013394,0049,56,1,1,2,2,2,2,2,2,,,2,,,000000,030,01,01,2,2,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,09,002600,1,,6,000000,2,00000,00000,000530,16,1,10,,1,1,939,999,2,,1,01,8680,055,,,3,722Z,0,4020,4,0000530,0003130,016,032,002,1,01,47,0,0,0,0,1,0,1,0,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,215094,1013394,0035,50,1,1,2,2,2,2,2,2,,,2,,,000000,070,,12,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,12,000000,1,00000,00000,110000,87,1,24,,1,1,920,999,2,,1,01,0370,043,,,6,211,0,6840,,0110000,0110000,002,501,002,4,35,32,1,0,0,0,1,0,0,0,,,475040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,215094,1013394,0035,51,1,,2,2,2,2,2,2,,,2,,,000000,,,,2,5,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,08,000000,1,,9,000000,2,00000,00000,000000,,3,,,2,1,920,999,2,,6,01,,,,,6,,0,,4,0000000,0000000,002,000,,4,35,32,1,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,215447,1013394,0065,75,1,,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,5,2,2,3,039400,00000,00,012000,1,,9,000000,1,00000,10000,000000,,3,,,2,1,050,999,2,,6,01,,,,,2,,0,,,0000000,0061400,055,501,,1,01,47,0,0,0,0,1,0,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,215447,1013394,0049,54,1,1,2,2,2,1,2,2,,,2,,,001100,030,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,9,000000,1,00000,00000,002100,40,1,12,,1,2,050,032,1,,1,01,5380,154,,,4,45211,0,4700,,0002100,0003200,055,501,002,1,01,47,0,0,0,0,1,0,1,0,,,411011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,215602,1013394,0038,47,1,1,2,2,2,2,2,2,,2,2,,,000500,,,11,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,010000,2,00000,00000,024000,40,1,52,,1,1,084,999,2,,1,01,8590,,,,4,713Z,0,4320,4,0034000,0034500,006,368,002,1,01,47,0,0,0,0,1,0,1,0,,,391021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,215821,1013394,0108,48,1,4,2,1,2,1,2,2,,2,2,,,000150,005,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,010000,00000,00,000000,1,,11,000000,2,00000,00000,029000,40,1,40,,1,4,999,999,1,,1,01,7870,052,,,4,611M1,0,2550,2,0029000,0039150,053,316,002,1,01,47,0,0,0,0,1,0,1,0,,,2590XX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,215821,1013394,0080,16,1,6,2,2,2,2,2,2,,,2,,,000000,,,,2,5,1,,,,,,,,,,,,,,2,1,2,1,3,000000,00000,02,000000,2,5,6,000400,1,00000,00000,000000,35,1,10,,2,2,089,051,2,7,3,01,8680,,,,6,722Z,1,4020,,0000400,0000400,013,316,,1,01,47,0,0,0,0,1,0,1,1,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,215903,1013394,0035,57,1,1,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,054000,54,1,52,,1,1,032,999,2,,1,01,6890,037,,,1,522M,0,4820,,0054000,0054000,039,501,002,1,01,47,0,0,0,0,1,0,1,0,,,413031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,215903,1013394,0038,48,1,1,2,2,2,2,2,2,,2,2,,,000000,003,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,12,000000,2,00000,00000,030000,30,1,52,,1,1,939,999,2,,1,01,8680,079,,,1,722Z,0,9130,4,0030000,0030000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,533030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,215912,1013394,0035,60,1,4,2,2,2,1,2,2,,,2,,,000200,060,,02,2,1,1,3,2,0,0,1,1,1,0,0,0,0,0,0,3,5,3,3,3,015300,00000,00,018000,1,,14,002000,1,00000,00000,065000,40,1,52,,1,2,032,097,1,,1,01,9490,037,,,1,92M1,0,5000,,0067000,0100500,042,501,002,1,01,47,0,0,0,0,1,0,1,0,,,431011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,215912,1013394,0032,56,1,6,1,2,1,1,2,1,,,2,,,000300,,,,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,000000,,2,,,2,2,261,050,1,,6,03,7580,,,,1,5613,0,3130,2,0000000,0000300,025,501,,9,65,48,0,0,0,0,2,1,1,0,,,291111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,215912,1013394,0034,23,1,1,2,2,2,2,2,2,,2,2,,,001100,045,01,01,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,11,000000,2,00000,00000,006100,35,1,40,,1,2,261,050,2,,1,03,7070,058,,012,6,531,0,5700,4,0006100,0007200,049,501,002,9,65,48,0,0,0,0,2,1,1,0,,,436010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,215912,1013394,0034,21,1,1,2,2,2,2,2,2,,2,2,,,001100,045,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,2,6,11,000000,2,00000,00000,020000,24,1,52,,1,2,261,050,2,,1,03,6380,028,,,6,492,0,9620,4,0020000,0021100,002,501,002,9,65,48,0,0,0,0,2,1,1,0,,,537062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,215912,1013394,0038,15,1,,2,2,,2,2,,,,2,,,001100,,,,2,5,1,,,,,,,,,,,,,,2,5,2,2,3,000800,00000,02,000000,2,5,4,000000,1,00000,00000,000000,,,,,2,2,261,050,2,2,,03,,,,,6,,1,,,,0001900,002,501,,9,65,48,0,0,0,0,2,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216053,1013394,0029,49,1,5,2,2,2,2,2,2,,,2,,,000100,015,01,01,2,1,1,3,2,0,1,1,1,1,0,0,0,0,0,0,3,5,3,3,3,002000,00000,00,012000,1,,11,000000,1,00000,00000,051000,40,1,52,,1,2,032,920,2,,1,01,9570,043,,,1,92M2,0,9410,,0051000,0065100,006,501,040,1,01,47,0,0,0,0,1,0,1,0,,,536051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,216053,1013394,0040,49,1,4,2,2,2,2,2,2,,2,2,,,000100,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,040000,50,1,52,,1,2,032,021,2,,1,01,7870,049,,,1,611M1,0,0130,4,0040000,0040100,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,113040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216214,1013394,0036,59,1,3,2,2,2,2,2,2,,,2,,,000000,020,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,001000,00000,00,012000,1,,13,000000,2,00000,00000,028000,40,1,20,,1,2,176,022,2,,1,01,7860,061,,,4,6111,0,2330,4,0028000,0041000,006,429,002,1,01,47,0,0,0,0,1,0,1,0,,,252040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216273,1013394,0138,45,1,,2,2,1,2,1,1,,2,2,,,001500,,,,2,3,3,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,004200,1,,7,000000,2,06600,00000,000000,,3,,,2,2,088,032,1,,6,01,,,,002,4,,0,,4,0000000,0012300,032,129,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216561,1013394,0042,53,1,6,2,2,2,2,2,2,,,2,,,000960,,,11,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,13,002700,1,00000,00000,000000,50,1,48,,1,2,087,022,2,,1,01,6970,,,,1,52M2,0,0840,,0002700,0003660,017,501,002,1,01,47,0,0,0,0,1,0,1,0,,,132051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,P,02000,216561,1013394,0038,51,1,6,2,2,2,2,2,2,,,2,,,001000,050,01,01,2,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,01,000000,1,,15,150000,2,00000,00000,000000,30,1,48,,1,2,022,097,2,,1,01,8190,092,,,1,622,0,3060,2,0150000,0151000,039,501,002,1,01,47,0,0,0,0,1,0,1,0,,,291060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,216561,1013394,0053,16,1,,2,2,2,2,2,2,,2,2,,,000220,,,,2,5,1,,,,,,,,,,,,,,2,3,2,2,3,000000,00000,02,000000,2,5,5,000000,2,00000,00000,000000,,3,,,2,2,087,022,2,1,6,01,,,,,6,,1,,4,0000000,0000220,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,216561,1013394,0053,15,1,,2,2,,2,2,,,2,2,,,000200,,,,2,5,1,,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,2,5,4,000000,2,00000,00000,000000,,,,,2,2,087,022,2,1,,01,,,,,6,,1,,,,0000200,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216691,1013394,0132,56,1,1,2,2,2,2,2,2,,,2,,,001500,,,,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,3,000000,00000,00,036000,1,,10,000000,1,00000,00000,030000,50,1,26,,2,1,939,999,2,,6,01,0770,,,,1,23,0,7220,,0030000,0067500,053,501,,1,01,47,0,0,0,0,1,0,1,0,,,493040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,216691,1013394,0104,57,1,1,1,1,1,1,1,1,,,2,,,001500,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,004000,16,1,12,,2,1,939,999,1,,6,01,5380,,,,1,45211,0,4760,4,0004000,0005500,026,501,,1,01,47,0,0,0,0,1,0,1,0,,,412031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,216691,1013394,0233,18,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,5,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,2,5,7,000000,1,00000,00000,000000,,2,,,2,1,939,999,2,,6,01,0770,,,,6,23,0,7220,,0000000,0000000,002,501,,1,01,47,0,0,0,0,1,0,1,0,,,493040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,216995,1013394,0141,52,1,3,2,2,2,2,2,2,,,2,,,001100,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,3,7,13,000000,1,00000,00000,082000,40,1,52,,1,1,195,999,2,,1,01,9470,037,,,1,92MP,0,3710,,0082000,0083100,050,385,002,1,01,47,0,0,0,0,1,0,1,0,,,331012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,216995,1013394,0100,40,1,6,2,2,2,2,2,2,,2,2,,,001100,,,11,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,009000,2,00000,00000,000000,20,1,48,,1,1,195,999,2,,1,01,7380,,,,1,5415,0,0110,2,0009000,0010100,026,385,002,1,01,47,0,0,0,0,1,0,1,0,,,113021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,216995,1013394,0130,15,1,,2,2,,2,2,,,2,2,,,001100,,,,2,5,1,,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,2,5,5,000000,2,00000,00000,000000,,,,,1,1,195,999,2,1,,01,,,,,6,,1,,,,0001100,002,385,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,216995,1013394,0123,12,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,2,,,,,,,,,1,195,999,2,1,,01,,,,,,,1,,,,,002,385,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,216995,1013394,0121,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,1,195,999,2,1,,01,,,,,,,1,,,,,002,385,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,P,02000,216995,1013394,0121,06,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,1,195,999,2,1,,01,,,,,,,1,,,,,002,385,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,217097,1013394,0043,45,1,4,2,2,2,2,2,2,,,2,,,002500,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,14,000000,1,00000,00000,050000,40,1,52,,1,2,026,088,2,,1,01,9490,049,,,1,92M1,0,1610,,0050000,0052500,040,341,002,1,01,47,0,0,0,0,1,0,1,0,,,191020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,217097,1013394,0041,44,1,3,2,2,2,2,2,2,,2,2,,,002500,025,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,018000,20,1,36,,1,2,022,129,2,,1,01,7860,049,,,1,6111,0,2310,2,0018000,0020500,017,341,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,217097,1013394,0035,15,1,,2,2,,2,2,,,,2,,,000600,,,,2,5,1,,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,2,5,4,000000,1,00000,00000,000000,,,,,2,2,022,026,2,1,,01,,,,,6,,1,,,,0000600,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,217097,1013394,0054,13,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,1,,,,,,,,,2,022,088,2,1,,01,,,,,,,1,,,,,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,217097,1013394,0055,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,2,022,026,2,1,,01,,,,,,,1,,,,,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,217289,1013394,0031,37,1,1,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,080000,60,1,52,,1,1,740,999,2,,1,01,0770,037,,,6,23,0,1360,,0080000,0080000,017,501,002,9,65,57,0,1,0,0,2,0,1,0,,,172051,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,217349,1013394,0019,86,1,,1,1,1,1,2,2,,,2,,,003000,,,,2,5,1,5,,,,,,,,,,,,,2,5,2,2,3,000250,00000,00,006100,1,,4,000000,2,01300,00000,000000,,3,,,2,1,142,999,1,,6,01,,,,,6,,0,,4,0000000,0010650,025,122,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,217838,1013394,0037,33,1,5,2,2,2,2,2,2,,,2,,,000500,015,01,01,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,2,6,12,000000,1,00000,00000,055000,45,1,52,,1,4,999,999,2,,4,01,9680,112,,,1,928110P2,0,7000,,0055000,0055500,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,491011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,217838,1013394,0045,31,1,1,2,2,2,2,2,2,1,2,2,,,000000,005,01,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,019000,40,1,52,,1,1,211,999,2,,1,02,8470,064,625,,1,6244,0,2540,4,0019000,0019000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,259041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,217889,1013394,0042,56,1,1,2,2,2,2,2,2,,,2,,,001500,010,01,01,2,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,037800,45,1,52,,1,2,022,050,2,,1,01,6290,118,,,1,488,0,9420,,0037800,0039300,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,5360XX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,217889,1013394,0045,46,1,3,2,2,2,2,2,2,,2,2,,,001500,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,14,000000,2,00000,00000,034600,40,1,52,,1,2,022,050,2,,1,01,7860,061,,,1,6111,0,2320,4,0034600,0036100,013,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,217889,1013394,0043,20,1,3,2,2,2,2,2,2,,,2,,,001500,015,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,10,000000,1,00000,00000,013800,40,1,25,,1,2,022,050,2,,1,01,7860,091,,,6,6111,0,2540,,0013800,0015300,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,259041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,217889,1013394,0050,19,1,1,2,2,2,2,2,2,,2,2,,,001500,005,02,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,9,000000,2,00000,00000,011400,30,1,46,,1,2,022,050,2,,1,01,5380,091,,,6,45211,0,4760,4,0011400,0012900,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,412031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
