sporder,RT,PUMA,SERIALNO,oldspord,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
01,P,02000,317129,01,1015841,0036,67,1,6,2,2,2,2,2,2,,,2,,,000000,027,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,15,079000,1,00000,18600,000000,48,1,49,,1,1,032,999,2,,1,01,7980,049,,,1,6212,0,3010,,0079000,0097600,008,501,002,1,01,47,0,0,0,0,1,0,1,0,,,291020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,317129,02,1015841,0034,64,1,6,2,2,2,2,2,2,,,2,,,000000,030,02,01,2,1,1,5,,,,,,,,,,,,,3,5,3,2,3,004000,00000,01,000000,1,,11,-04000,2,00000,00000,004000,08,1,52,,1,1,082,999,2,,1,01,7980,049,,,1,6212,0,5860,4,0000001,0004000,038,501,002,1,01,47,0,0,0,0,1,0,1,0,,,439061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01,P,02000,317274,01,1015841,0045,49,5,6,2,2,2,2,2,2,3,,2,,,000000,001,02,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,12,025000,1,00000,00000,000000,72,1,48,2000,1,1,750,999,2,,1,01,8680,079,724,,1,722Z,0,4140,,0025000,0025000,220,346,002,6,46,11,0,1,0,0,1,0,0,0,,,359021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
02,P,02000,317274,02,1015841,0045,49,5,6,2,2,2,2,2,2,2,2,2,,,001100,001,02,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,12,017100,2,00000,00000,000000,72,1,48,2000,1,1,750,999,2,,1,01,8680,079,724,,1,722Z,0,4110,4,0017100,0018200,220,346,002,6,46,11,0,1,0,0,1,0,0,0,,,353031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
01,P,02000,317280,01,1015841,0038,45,1,6,2,2,2,2,2,2,,2,2,,,000004,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,046100,2,00000,00000,000350,35,1,45,,1,4,999,999,2,,1,01,7890,049,,,1,611M3,0,2340,4,0046450,0046454,029,501,002,1,01,47,0,0,0,0,1,0,1,0,,,253000,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0
02,P,02000,317280,02,1015841,0035,48,1,1,2,2,2,2,2,2,1,,2,,,001800,010,01,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,1,00000,00000,068000,35,1,48,,1,4,999,999,2,,1,01,6270,037,625,,1,486,0,0430,,0068000,0069800,029,501,002,1,01,47,0,0,0,0,1,0,1,0,,,119199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
01,P,02000,317346,01,1015841,0043,56,1,4,2,2,2,2,2,2,,,2,,,001400,015,02,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,2,00000,00000,060000,38,1,52,,1,1,050,999,2,,1,01,7070,049,,,4,531,0,0410,4,0060000,0061400,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,119141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317362,01,1015841,0035,44,1,1,2,2,2,2,2,2,,,2,,,012000,040,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,052000,40,1,50,,1,1,924,999,2,,1,01,0770,032,,,1,23,0,7310,,0052000,0064000,015,501,002,1,01,47,0,0,0,0,1,0,1,0,,,499021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,317362,02,1015841,0035,42,1,1,2,2,2,2,2,2,,2,2,,,011000,165,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,2,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,046000,40,1,49,,1,1,924,999,2,,1,01,6070,025,,,1,481,0,5600,4,0046000,0057000,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,435061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317377,01,1015841,0036,70,1,1,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,12,000000,2,00000,18000,034000,40,1,52,,1,2,022,050,2,,1,01,7290,049,,,4,5413,0,5700,4,0034000,0052000,034,501,002,1,01,47,0,0,0,0,1,0,1,0,,,436010,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317571,01,1015841,0036,25,1,1,2,2,2,2,2,2,,2,2,,,000000,005,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,7,000000,2,00000,00000,018200,38,1,40,,1,4,999,999,2,,1,01,4970,079,,,1,4451,0,4720,1,0018200,0018200,012,307,002,1,01,47,0,0,0,0,1,0,1,0,,,412010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
02,P,02000,317571,02,1015841,0033,24,1,5,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,5,2,2,3,000000,00000,01,000000,1,,9,000000,1,00000,00000,028000,60,1,52,,1,4,999,999,2,,4,01,9670,025,,,1,928110P1,0,9820,,0028000,0028000,042,307,002,1,01,47,0,0,0,0,1,0,1,0,,,553000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03,P,02000,317571,03,1015841,0037,01,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,4,999,999,,1,,01,,,,,,,1,,,,,002,307,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317730,01,1015841,0082,27,1,1,2,2,2,2,2,2,,,2,,,001100,030,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000350,00000,00,000000,1,,11,000200,1,00000,00000,030000,40,1,40,,1,1,032,999,2,,1,01,0770,031,,,6,23,0,6420,,0030200,0031650,046,329,002,1,01,47,0,0,0,0,1,0,1,0,,,472141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317914,01,1015841,0039,53,1,1,2,2,2,2,2,2,,,2,,,001500,015,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,010900,1,,11,000000,1,00000,00000,023500,48,1,52,,1,1,129,999,2,,1,01,6470,005,,,6,51111,0,4950,,0023500,0035900,042,370,002,1,01,47,0,0,0,0,1,0,1,0,,,419091,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317931,01,1015841,0039,34,1,6,2,2,2,2,2,2,,2,2,,,000000,,,11,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,001200,00000,00,000000,1,,13,026800,2,00000,00000,000000,40,1,52,,1,2,022,026,2,,1,01,7370,,,,4,5414,0,2630,4,0026800,0028000,027,290,002,1,01,47,0,0,0,0,1,0,1,0,,,271020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,317931,02,1015841,0034,27,1,1,2,2,2,2,2,2,,,2,,,000000,010,,10,2,5,3,4,,,,,,,,,,,,,3,5,3,3,3,000000,00000,10,000000,1,,11,000000,1,00000,00000,016000,40,1,52,,1,2,050,032,2,,1,01,8660,011,,045,6,7211,0,4530,,0016000,0016000,039,165,002,1,01,47,0,0,0,0,1,0,1,0,,,396010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317974,01,1015841,0046,36,1,1,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,037000,40,1,52,,1,1,920,999,2,,1,01,8770,053,,,1,8111Z,0,7200,,0037000,0037000,002,155,002,9,65,66,1,0,0,0,2,0,1,0,,,493023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,317974,02,1015841,0037,42,1,,2,2,2,2,2,2,,2,2,,,000000,,,,2,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,2,5,2,2,3,001500,00000,01,000000,1,,12,000000,2,00000,00000,000000,,3,,,2,2,125,088,2,,6,01,,,,,1,,0,,3,0000000,0001500,006,155,,1,01,47,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,317974,03,1015841,0037,07,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,1,920,999,2,2,,01,,,,,,,1,,,,,002,155,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
04,P,02000,317974,04,1015841,0062,05,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,2,1,,1,,,,,,,,,1,920,999,2,2,,01,,,,,,,1,,,,,002,155,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
05,P,02000,317974,05,1015841,0028,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,2,,,,,,,,,1,920,999,,2,,01,,,,,,,1,,,,,002,155,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,P,02000,317974,06,1015841,0028,02,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,1,920,999,,2,,01,,,,,,,1,,,,,002,155,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,317985,01,1015841,0126,20,1,4,2,2,2,2,2,2,,2,2,,,001100,005,,10,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,6,11,000000,2,00000,00000,012000,20,1,48,,1,1,032,999,2,,1,01,7870,040,,002,6,611M1,0,5860,4,0012000,0013100,002,136,002,1,01,47,0,0,0,0,1,0,1,0,,,439061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,317985,02,1015841,0102,24,1,4,2,2,2,2,2,2,,,2,,,000000,005,,10,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,10,000000,2,6,11,000000,1,00000,00000,012000,20,1,20,,1,1,011,999,2,,1,01,7870,043,,002,6,611M1,0,2200,,0012000,0012000,006,124,002,1,01,47,0,0,0,0,1,0,1,0,,,251000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,318133,01,1015841,0048,46,1,3,2,2,2,2,2,2,,,2,,,000000,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,063000,50,1,36,,1,1,195,999,2,,1,01,7860,031,,,1,6111,0,2310,,0063000,0063000,053,496,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,318133,02,1015841,0037,47,1,3,2,2,2,2,2,2,,2,2,,,000000,020,03,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,14,000000,2,00000,00000,031500,30,1,36,,1,1,195,999,2,,1,01,7860,081,,,1,6111,0,2310,2,0031500,0031500,023,496,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,318133,03,1015841,0044,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,1,195,999,2,1,,01,,,,,,,1,,,,,002,496,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,318133,04,1015841,0048,06,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,2,2,,2,,,,,,,,,1,195,999,2,1,,01,,,,,,,1,,,,,002,496,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,318370,01,1015841,0043,40,1,2,2,2,2,2,2,2,,2,2,,,001800,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,2,010000,00000,00,000000,1,,13,000000,2,00000,00000,000000,,2,,,2,1,997,999,2,,6,01,8190,,,,1,622,0,0800,3,0000000,0011800,025,323,,4,33,32,1,0,0,0,1,0,0,0,,,132011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,318370,02,1015841,0034,45,1,1,2,2,2,2,2,2,,,2,,,001200,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,11,000000,1,00000,00000,048000,50,1,52,,1,2,082,032,2,,1,01,7680,049,,,1,5616,0,7130,,0048000,0049200,018,323,002,1,01,47,0,0,0,0,1,0,1,0,,,492098,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,318370,03,1015841,0032,13,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,4,,2,,,,,,,,,2,997,740,2,2,,01,,,,,,,1,,,,,002,323,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,318370,04,1015841,0031,05,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,1,2,,1,,,,,,,,,2,997,082,2,2,,24,,,,,,,1,,,,,002,323,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,318528,01,1015841,0127,57,1,2,2,1,2,2,2,2,,,2,,,000000,005,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000920,00000,00,000000,1,,14,001000,2,00000,00000,060000,60,1,52,,1,2,902,032,1,,1,01,8290,055,,,1,623M,0,2010,4,0061000,0061920,041,501,002,9,65,68,0,0,1,0,2,0,1,0,,,211020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,318528,02,1015841,0122,49,1,1,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000920,00000,01,000000,1,,14,000000,1,00000,00000,045000,55,1,40,,1,1,088,999,2,,1,01,4970,079,,,1,4451,0,4700,,0045000,0045920,053,501,002,1,01,47,0,0,0,0,1,0,1,0,,,411011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,318779,01,1015841,0027,19,1,5,2,2,2,2,2,2,,2,2,,,000000,008,02,01,2,1,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,020000,40,1,52,,1,1,939,999,2,,1,01,9590,061,,029,1,928P,0,8640,4,0020000,0020000,048,480,002,1,01,47,0,0,0,0,1,0,1,0,,,519010,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
02,P,02000,318779,02,1015841,0032,20,1,1,2,2,2,2,2,2,,,2,,,000000,005,02,01,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,01,000000,1,,9,000000,1,00000,00000,040000,40,1,52,,1,1,939,999,2,,1,01,4470,062,,029,1,4244,0,9130,,0040000,0040000,029,480,002,1,01,47,0,0,0,0,1,0,1,0,,,533030,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01,P,02000,318980,01,1015841,0039,82,1,,2,1,2,1,2,2,,,2,,,000000,,,,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,2,007800,00000,00,000000,1,,9,000000,1,00000,23800,000000,,3,,,2,1,924,999,1,,6,01,,,,,1,,0,,,0000000,0031600,006,294,,1,01,47,0,0,0,0,1,0,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,318980,02,1015841,0037,80,1,,2,2,1,1,1,1,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,3,2,2,2,000000,00000,01,000000,1,,6,000000,2,00000,01500,000000,,3,,,2,1,924,999,1,,6,01,,,,,1,,0,,4,0000000,0001500,006,294,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
01,P,02000,319027,01,1015841,0029,32,1,5,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,042000,48,1,52,,1,1,142,999,2,,4,01,9780,032,,,1,928110P5,0,9830,,0042000,0042000,026,263,002,1,01,47,0,0,0,0,1,0,1,0,,,559830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,319027,02,1015841,0056,32,1,1,2,2,2,2,2,2,,2,2,,,000000,012,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,10,000000,2,00000,00000,007200,18,1,50,,1,3,996,999,2,,1,01,5190,097,,,1,4483,0,4760,1,0007200,0007200,026,263,002,1,01,47,0,0,0,0,1,0,1,0,,,412031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,319027,03,1015841,0053,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,1,2,,2,,,,,,,,,1,142,999,,1,,01,,,,,,,1,,,,,026,263,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,319027,04,1015841,0053,02,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,1,142,999,,1,,01,,,,,,,1,,,,,026,263,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,319231,01,1015841,0035,53,1,3,2,2,2,2,2,2,,,2,,,007500,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,000000,,2,,,2,1,022,999,2,,6,01,7860,,,,1,6111,0,2310,4,0000000,0007500,023,501,,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,319231,02,1015841,0033,57,1,1,2,2,2,2,2,2,,,2,,,007500,,,,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,3,000000,00000,01,073000,1,,9,000000,1,00000,00000,000000,,2,,,2,2,050,032,2,,6,01,0770,,,,1,23,0,6350,,0000000,0080500,055,501,,1,01,47,0,0,0,0,1,0,1,0,,,472111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,319231,03,1015841,0031,21,1,4,2,2,2,2,2,2,,2,2,,,000000,010,01,01,2,5,3,5,,,,,,,,,,,,,2,3,2,2,3,000000,00000,09,000000,2,6,13,000000,2,00000,00000,002000,20,1,40,,1,4,999,999,2,,1,01,7870,037,,036,6,611M1,0,5860,4,0002000,0002000,036,020,002,1,01,47,0,0,0,0,1,0,1,0,,,439061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
