RT,PUMA,SERIALNO,SPORDER,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMN,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
P,00002,361183,02,1009555,0113,34,4,1,2,2,2,2,2,2,1,2,2, , ,001900,010,01,01,1,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,10,000000,2,00000,00000,044000,40,1,52,1982,1,2,153,164,2, ,1,01,497,065,053, ,1,4451,0,470,2,0044000,0045900,121,467,02,6,40,20,0,1,0,0,1,0,0,0, , ,411011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361183,03,1009555,0148,08,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,2,,,,, ,,, ,2,152,153,2,3, ,01, , , , , , ,1, , ,,,002,467, ,6,55,71,0,1,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361193,01,1009555,0047,26,1,5,2,2,2,2,2,2, ,2,2, , ,000050,020,01,01,2,1,2,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,034000,40,1,52,,1,4,207,207,2, ,1,01,959,041, ,058,1,928Z,0,392,1,0034000,0034050,005,328,02,1,01,47,0,0,0,0,1,0,1,0, , ,339030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361193,02,1009555,0039,25,1,5,2,2,2,2,1,2, , ,2, , ,000000,,, ,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2,1,2,1,2,000000,00000,01,000000,2,6,11,000000,1,00000,00000,025000,45,1,22,,2,4,207,207,1, ,3,01,967, , ,058,1,928110P1,0,385, ,0025000,0025000,038,328, ,1,01,47,0,0,0,0,1,0,1,0, , ,333050,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361193,03,1009555,0048,03,3, , , , , , , , , , , , ,,,, , ,5,2, , , , , , , , , , , , , , , , ,,,02,,1, ,1,,2,,,,, ,,2001, ,4,207,207, ,1, ,01, , , ,058, , ,1, , ,,,064,328, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P,00002,361193,04,1009555,0048,01,3, , , , , , , , , , , , ,,,, , ,5,2, , , , , , , , , , , , , , , , ,,,02,, , , ,,1,,,,, ,,2001, ,4,207,207, ,1, ,01, , , ,058, , ,1, , ,,,064,328, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361215,01,1009555,0053,50,1,3,2,2,2,2,2,2, ,2,2, , ,000000,010,02,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,9,000000,2,00000,00000,028000,40,1,50,,1,1,025,207,2, ,1,01,618,037, , ,1,485M,0,912,4,0028000,0028000,002,479,02,1,01,47,0,0,0,0,1,0,1,0, , ,533020, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361215,02,1009555,0050,52,1,3,2,1,2,2,2,2, , ,2, , ,000000,010,02,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,9,000000,1,00000,00000,024000,40,1,52,,1,1,025,207,1, ,1,01,786,037, , ,1,6111,0,422, ,0024000,0024000,048,479,02,1,01,47,0,0,0,0,1,0,1,0, , ,37201X, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361215,03,1009555,0097,24,1,1,2,2,2,2,2,2, ,2,2, , ,000000,060,02,01,2,5,3,4, , , , , , , , , , , , , , , ,000000,00000,02,000000,1, ,12,000000,2,00000,00000,014400,40,1,36,,1,1,025,207,2, ,1,01,847,037, ,003,6,6244,0,230,4,0014400,0014400,002,479,02,1,01,47,0,0,0,0,1,0,1,0, , ,252010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361217,01,1009555,0041,38,1,2,2,2,2,2,2,2, , ,2, , ,004000,015,01,01,2,1,1,4, , , , , , , , , , ,2,1,2,1, ,000000,00000,00,000000,1, ,13,000000,1,00000,00000,075000,40,1,52,,1,3,206,207,2, ,1,01,819,055, , ,1,622,0,011, ,0075000,0079000,002,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,113021, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361217,02,1009555,0038,39,1,1,2,2,2,2,2,2, ,2,2, , ,003000,015,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,14,000000,2,00000,00000,148000,50,1,52,,1,1,007,207,2, ,1,01,449,049, , ,1,4227,0,471,4,0148000,0151000,005,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,411012, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361377,01,1009555,0050,67,1,1,2,2,2,2,2,2, , ,2, , ,007300,,,11,2,1,1,2,2,0,0,0,0,0,0,1,0,0, , , , , ,008200,00000,00,041200,1, ,9,000000,1,00000,14000,008600,02,1,52,,1,1,204,207,2, ,1,01,707, , , ,1,531,0,081, ,0008600,0079300,036,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,132021,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0
P,00002,361377,02,1009555,0053,61,1,1,2,2,2,1,2,2, , ,2, , ,001900,010,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,10,000000,2,00000,00000,040000,40,1,52,,1,1,204,207,1, ,1,01,727,061, , ,1,5411,0,570,4,0040000,0041900,024,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,436010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
P,00002,361405,01,1009555,0047,50,1,1,2,2,2,2,2,2, ,2,2, , ,000000,015,01,01,2,3,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,11,000000,2,00000,00000,033000,40,1,52,,1,3,206,207,2, ,1,01,727,061, , ,4,5411,0,570,4,0033000,0033000,024,353,02,1,01,47,0,0,0,0,1,0,1,0, , ,436010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361486,01,1009555,0108,60,1,1,2,2,2,2,2,2, , ,2, , ,000000,075,03,01,2,1,1,2,2,0,0,0,0,0,1,0,0,0, , , , , ,005400,00000,00,000000,1, ,9,000000,1,00000,00000,028800,60,1,32,,1,1,011,207,2, ,1,01,617,016, , ,1,484,0,913, ,0028800,0034200,005,489,02,1,01,47,0,0,0,0,1,0,1,0, , ,533030,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361486,02,1009555,0134,55,1,1,2,2,2,2,2,2, , ,2, , ,003500,,, ,2,1,1,4, , , , , , , , , , ,1, ,2, , ,000000,00000,01,000000,1, ,9,000000,2,00000,00000,021000,40,1,52,,2,4,207,207,2, ,2,01,497, , , ,1,4451,0,472,4,0021000,0024500,038,489, ,1,01,47,0,0,0,0,1,0,1,0, , ,412010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P,00002,361492,01,1009555,0053,58,1, ,2,2,1,1,1,1,1, ,2, , ,000000,,, ,1,4,3,4, , , , , , , , , , ,2, ,2,2, ,000000,00360,00,000000,1, ,13,000000,1,06400,00000,000000,,3,,,2,1,193,207,1, ,6,01, , ,015,044,5, ,0, , ,0000000,0006760,037,073, ,3,05,32,1,0,0,0,1,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361492,02,1009555,0119,58,1, ,1,1,1,1,1,1, , ,2, , ,000000,,, ,2,2,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,08,000000,1, ,13,000000,1,06000,00000,000000,,3,,,2,1,020,207,1, ,6,01, , , , ,3, ,0, , ,0000000,0006000,002,065, ,1,01,47,0,0,0,0,1,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361778,01,1009555,0041,54,1,6,2,2,2,2,2,2, , ,2, , ,002100,,, ,2,1,1,4, , , , , , , , , , ,2,3,2,2,2,000000,00000,00,040000,1, ,14,003500,1,00000,00000,000000,20,1,16,,2,2,014,028,2, ,6,01,789, , , ,1,611M3,0,234, ,0003500,0045600,050,405, ,1,01,47,0,0,0,0,1,0,1,0, , ,253000, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361778,02,1009555,0043,53,1,6,2,2,2,2,2,2, , ,2, , ,001800,,, ,2,1,1,4, , , , , , , , , , ,1, ,2, , ,000000,00000,01,000000,1, ,14,001500,2,00000,00000,000000,20,1,16,,2,2,018,014,2, ,2,01,789, , , ,1,611M3,0,234,4,0001500,0003300,014,405, ,1,01,47,0,0,0,0,1,0,1,0, , ,253000, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361778,03,1009555,0031,21,1,1,2,2,2,2,2,2, , ,2, , ,001800,010,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,02,000000,2,6,11,000000,1,00000,00000,006000,36,1,52,,1,2,014,028,2, ,1,01,538,115, , ,6,45211,0,472, ,0006000,0007800,014,405,02,1,01,47,0,0,0,0,1,0,1,0, , ,412010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P,00002,361863,01,1009555,0158,46,1,1,2,2,2,2,2,2, , ,2, , ,001900,023,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,11,000000,1,00000,00000,040000,40,1,52,,1,1,186,207,2, ,1,01,617,055, , ,1,484,0,552, ,0040000,0041900,044,501,02,2,02,37,0,0,1,0,1,0,0,0, , ,435030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361863,02,1009555,0197,45,1,4,2,2,2,2,2,2, ,2,2, , ,001900,008,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,12,000000,2,00000,00000,040000,40,1,52,,1,2,194,157,2, ,1,01,939,047, , ,1,92119,0,104,4,0040000,0041900,002,501,02,4,34,32,1,0,0,0,1,0,0,0, , ,151041, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361955,01,1009555,0049,27,1,3,2,2,2,2,2,2, ,2,2, , ,001900,040,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,040000,50,1,52,,1,2,157,093,2, ,1,01,937,040, , ,6,9211MP,0,593,1,0040000,0041900,010,343,02,1,01,47,0,0,0,0,1,0,1,0, , ,439199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,361955,02,1009555,0098,03,1, , , , , , , , , , , , ,,,, , ,5,1, , , , , , , , , , , , , , , , ,,,02,,3,1,1,,2,,,,, ,,, ,2,013,157, ,7, ,24, , , , , , ,1, , ,,,002,343, ,9,65,59,0,1,0,0,2,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,362493,01,1009555,0035,42,1,2,2,2,2,2,2,2, ,2,2, , ,000000,015,02,01,2,1,3,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,048000,40,1,48,,1,2,047,014,2, ,1,01,817,055, ,002,1,6216,0,035,4,0048000,0048000,026,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,119111, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,362493,02,1009555,0036,36,1,1,2,2,2,2,2,2,2, ,2, , ,000000,,, ,1,1,3,3, , , , , , , , , , ,2,1,2,1, ,000000,00000,01,000000,1, ,9,000000,1,00000,00000,038000,40,1,35,,2,1,195,207,2, ,3,01,077, ,089,002,1,23,0,642, ,0038000,0038000,002,501, ,4,33,32,1,0,0,0,1,0,0,0, , ,472141, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,362544,01,1009555,0046,50,1, ,1,2,1,1,1,2, ,2,2, , ,000000,,, ,2,3,1,4, , , , , , , , , , , , ,2,2, ,000000,05000,00,000000,1, ,13,000000,2,01900,05000,000000,,3,,,2,1,201,207,1, ,6,01, , , , ,4, ,0, ,4,0000000,0011900,013,128, ,1,01,47,0,0,0,0,1,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363105,01,1009555,0048,43,1,1,2,2,2,2,2,2, , ,2, , ,001500,015,,07,2,5,3,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,9,000000,1,00000,00000,045000,50,1,52,,1,1,107,207,2, ,1,01,459,031, ,048,6,42S,0,471, ,0045000,0046500,022,377,02,9,65,68,0,0,1,0,2,0,1,0, , ,411012, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
P,00002,363105,02,1009555,0044,00,1, , , , , , , , , , , , ,,,, , ,5, , , , , , , , , , , , , , , , , ,,,02,, , , ,,1,,,,, ,,, ,1,174,207, ,5, ,01, , , , , , ,1, , ,,,002,377, ,9,65,68,0,0,1,0,2,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363105,03,1009555,0036,21,1,1,2,2,2,2,2,2, ,1,2, , ,000000,,, ,2,5,3,4, , , , , , , , , , ,2,3,2,1, ,000000,00000,10,000000,1, ,10,000000,2,00000,00000,028000,40,1,52,,2,4,207,207,2, ,6,01,459, , ,048,6,42S,0,485,4,0028000,0028000,012,301, ,7,56,06,0,0,0,1,1,0,0,0, , ,414010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
P,00002,363109,01,1009555,0041,61,1,4,2,2,2,2,2,2, , ,2, , ,001900,015,01,01,2,1,1,4, , , , , , , , , , , , , ,2, ,000000,00000,00,043300,1, ,10,000000,1,00000,00000,001200,24,1,05,,1,4,207,207,2, ,1,01,947,043, , ,1,92MP,0,200, ,0001200,0046400,013,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,211010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363109,02,1009555,0041,57,1,3,2,2,2,2,2,2, , ,2, , ,001900,,, ,2,1,1,4, , , , , , , , , , ,2, ,2,2,2,000000,00000,01,033500,1, ,9,000000,2,00000,00000,000230,30,1,02,,2,2,011,023,2, ,6,01,937, , , ,1,9211MP,0,542,4,0000230,0035630,027,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,434199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P,00002,363202,01,1009555,0037,33,1,1,2,2,1,2,2,1,1, ,2, , ,000000,020,01,01,1,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,12,000000,1,00000,00000,034000,42,1,52,,1,1,014,207,1, ,1,01,487,048,002, ,6,4441Z,0,476, ,0034000,0034000,036,368,02,1,01,47,0,0,0,0,1,0,1,0, , ,412031, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363210,01,1009555,0044,51,1,4,2,2,2,1,1,2, , ,2, , ,000100,047,01,01,2,3,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,11,000000,2,00000,00000,026700,38,1,52,,1,1,169,207,1, ,1,01,746,040, , ,4,5417,0,512,2,0026700,0026800,012,217,02,6,45,12,0,1,0,0,1,0,0,0, , ,433031, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363210,02,1009555,0048,17,1, ,2,2,2,2,2,2,3,2,2, , ,000100,,, ,1,5,3,4, , , , , , , , , , ,2,3,2,1, ,000000,00000,02,000000,2,5,6,000000,2,00000,00000,000000,,3,,,2,1,169,207,2,7,6,01, , ,015,012,6, ,1, ,4,0000000,0000100,002,217, ,6,45,12,0,1,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363610,01,1009555,0153,41,5,5,2,2,2,2,2,2,1, ,2, , ,001900,020,01,01,1,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,15,000000,1,00000,00000,287000,60,1,52,1991,1,1,111,207,2, ,1,01,819,049,079, ,1,622,0,306, ,0287000,0288900,128,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,291060, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363610,02,1009555,0139,41,5,2,2,2,2,2,2,2,1,2,2, , ,000000,,, ,1,1,1,4, , , , , , , , , , ,2,1,2,1, ,000000,00000,01,000000,1, ,15,000000,2,00000,00000,000000,,2,,1991,2,1,111,207,2, ,3,01,819, ,079, ,1,622,0,306,2,0000000,0000000,128,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,291060, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363610,03,1009555,0155,14,5, ,2,2, ,2,2, ,1, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,5,5,,2,,,,, ,,1991, ,1,111,207,2,1, ,01, , ,079, , , ,1, , ,,,128,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363610,04,1009555,0154,10,1, ,2,2, ,2,2, ,1, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,4,2,,2,,,,, ,,, ,1,204,207,2,1, ,01, , ,079, , , ,1, , ,,,033,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363610,05,1009555,0132,07,1, ,2,2, ,2,2, ,1, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,1,,,,, ,,, ,1,204,207,2,1, ,01, , ,079, , , ,1, , ,,,033,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363709,01,1009555,0043,65,1,3,2,2,2,2,2,1, , ,2, , ,012000,,, ,2,2,1,4, , , , , , , , , , ,2, ,2,2,2,000000,00000,00,058000,1, ,14,000000,2,00000,15700,000000,,2,,,2,2,014,018,2, ,6,01,948, , , ,3,923,0,035,4,0000000,0085700,002,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,119111, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363797,01,1009555,0047,41,1,1,2,2,2,2,2,2, , ,2, , ,010000,020,01,01,2,1,1,2,2,0,0,1,0,0,0,0,0,0, , , , , ,000000,00000,00,000000,1, ,13,000000,1,00000,00000,100000,50,1,52,,1,1,047,207,2, ,1,01,668,043, , ,1,51331,0,043, ,0100000,0110000,024,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,119199,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363797,02,1009555,0043,41,1,3,2,2,2,2,2,2, ,2,2, , ,000000,,, ,2,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,01,000000,1, ,13,000000,2,00000,00000,013300,24,1,32,,2,1,011,207,2, ,6,01,786, , , ,1,6111,0,231,2,0013300,0013300,002,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,252020, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P,00002,363797,03,1009555,0048,11,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,4,2,,2,,,,, ,,, ,3,206,207,2,2, ,01, , , , , , ,1, , ,,,002,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,363797,04,1009555,0049,07,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,1,,2,,,,, ,,, ,3,206,207,2,2, ,01, , , , , , ,1, , ,,,002,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
